"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","转股溢价率_得分","剩余规模(亿)_得分","赎回状态","总分","排名"
"123188.SZ","水羊转债","2024-04-30","141","144.888","141","143.89","0.019686490163841386","-0.012422786339560066","水羊股份","18.18","17.62","17.94","0.013559322033898313","-0.05678233402830746","44232.3","6344.3531577","0.292685251774189","0.4689594019844398","0.005587","131.62142333088775","0.09321109253065751","0.07435398777472339","0.01885710475593412","87.57300126377864","0.6430863156852296","67.39364544466852","154.96664670844717","-0.07697996183506284","153.21110925306573","6.948963","9.9988628607","0.0634507468107813","3.4401","24.7141","1.5564","64.10333197","69.71157545999999","0.45356009924446095","0.1434318876703235","372","2029-04-03","4.931506849315069","-0.035049917630571664","1.3","A+","7","民营企业","湖南","基础化工","化学制品","日用化学品","24","24","公告不强赎","48","93"
"128133.SZ","奇正转债","2024-04-30","126.313","127.111","125.401","126.603","0.0008142292490118663","0.0035909631400625752","奇正藏药","22.48","21.88","22.21","-0.01332741003998228","-0.023306948079019785","24123.8","3054.5163612","0.11531933846836843","0.28010482715125373","0.01756","110.5525136884022","0.1451842728500674","0.15019425216941296","-0.005009979319345548","108.65637397172584","0.16516864471240456","26.41711804002236","135.07349201174821","-0.06690593439135117","141.12142728500675","7.992526","10.11877769178","0.030186613978893318","3.1962","20.0977","5.5692","117.48944857999999","117.75152924","0.4280735193978076","0.08593330173365313","1282","2026-09-21","2.3972602739726026","-0.03894604480077094","1.3","AA","7+","民营企业","西藏","医药生物","中药生产","中药生产","39","6","0/15 | 30","45","94"
"127092.SZ","运机转债","2024-04-30","143.99","145.358","139.01","141","-0.00960890087660149","0.043949535418963404","运机集团","23.78","22.26","22.39","-0.035329599310641946","0.001341681820879792","44408.5","6329.3306242","0.3131392808355385","0.4117204634296057","0.004466","126.71194114318052","0.11276016078606532","0.0875904527381926","0.02516970804787272","93.89329276054224","0.5017047102565126","60.81948523037365","154.7127779909159","-0.09725374461642478","152.27601607860652","7.29953","10.2923373","0.0614955615980444","1.8255","33.9488","3.199","13.769138889999999","35.82459311","0.38641740538675573","0.28729809347442437","194","2029-09-20","5.397260273972603","-0.02824520113353604","1.3","AA-","7-","民营企业","四川","机械设备","通用设备","起重运输设备","28","16","7/15 | 30","44","95"
"123204.SZ","金丹转债","2024-04-30","120.9","124.399","119.845","123.1","0.02144961208148355","0.07982456160524021","金丹科技","17.79","16.13","17.2","0.0481413772090189","0.1474316217007159","196291.6","24070.8644219","0.4066485223611128","0.41082165267626014","0.006395","114.05835543766577","0.079272093023256","0.13361142350915778","-0.05433933048590178","94.70951868840184","0.2997637587516835","50.06346779335083","144.77298648175267","-0.17606000391350674","131.0272093023256","6.999796","8.616748875999999","0.2793497265418044","1.9327","35.8049","2.1519","20.70651739","31.07266086","0.5167305930326451","0.27730965541777547","273","2029-07-12","5.205479452054795","-0.005131299453832905","1.3","AA-","7-","民营企业","河南","食品饮料","食品","调味品","21","20","0/15 | 30","41","96"
"111015.SH","东亚转债","2024-04-30","130.7","135","129.45","133.918","0.020809830167393573","0.018604722052666833","东亚药业","27.43","25.77","26.51","0.005309063329541175","0.004547177272676173","79540","10585.6931","0.51053230416896","0.3847759693098688","0.010939","128.6893203883495","0.04063025273481724","0.08199716995114448","-0.04136691721632724","94.79327346865921","0.4127373715422573","59.361179660103055","154.15445312876227","-0.15111077770547854","137.98102527348172","6.845411338","9.16723795562284","0.11547309179977305","1.5865","24.6711","2.2486","30.11560389","30.11560389","0.34286250677026275","0.30440159822486096","273","2029-07-05","5.186301369863013","-0.021437117532091394","1.3","AA-","8","民营企业","浙江","医药生物","化学制药","化学原料药","14","26","0/15 | 30","40","97"
"123192.SZ","科思转债","2024-04-30","166.8","170.2","166.736","168.1","0.00665916113732723","0.05292828086630896","科思股份","82.28","79.5","80.86","0.010118675827607726","0.015829145906607778","43537.9","7344.3087785","0.3134928400131447","0.3904068193311042","0.012365999999999999","155.41034018835288","0.08165260944842934","0.033615106956205114","0.04803750249222422","96.33316984038164","0.7449856604794769","81.07624561817134","177.40941545855299","-0.055380222834937376","176.26526094484294","7.239066","12.168869946","0.060353252283003735","4.9456","17.2641","5.4251","131.46930772","136.92735772","0.30157373659534725","0.08887099078391535","356","2029-04-12","4.956164383561644","-0.06678505456794209","1.3","AA-","7","民营企业","江苏","基础化工","化学制品","其他化学制品","22","18","公告不强赎","40","98"
"123225.SZ","翔丰转债","2024-04-30","127.7","127.98","123.9","124.946","-0.022331768388106465","0.017599869856684824","翔丰华","33.2","31","31.1","-0.06325301204819278","0.04082998731441467","183287.9","22936.9907748","0.5099845084099393","0.5954224326104113","0","111.87050359712231","0.11688064308681656","0.14373146477110743","-0.02685082168429087","95.39015712876196","0.30984164153689586","63.483781116415024","158.873938245177","-0.2715408115920237","136.63406430868164","7.998305","9.9935621653","0.22951766742836335","1.9639","83.1218","2.3274","30.278409840000002","34.00360205","0.5332929933600122","0.29389716273602845","188","2029-10-09","5.449315068493151","-0.0024740266510820453","1.3","AA-","8+","民营企业","上海","基础化工","化学制品","其他化学制品","29","2","0/15 | 30","31","99"
"110044.SH","广电转债","2024-04-30","167","168.395","162.65","163.275","-0.015312337920802777","0.03369356791783518","广电网络","3.99","3.78","3.89","-0.022613065326633097","0.08963585485226044","146065","24116.3591","0.4925558280119545","0.44261787750573817","0.005141","57.038123167155426","1.8625591259640104","0.8958403453413173","0.9667187806226931","107.6183489618922","0.5171669290133405","0.002516829765226675","107.62086579165742","0.3408613333844286","349.53091259640104","0.7061601218000001","1.15298293886895","2.091649259238614","0.9138","","1.315","27.639156189999998","27.639156189999998","0.7297731952063407","0.041715562188041976","2108","2024-06-26","0.1589041095890411","-0.9291081690405193","1.3","AA","","地方国有企业","陕西","文化传媒","广播电视","有线电视","","","0/15 | 30","",""
"110047.SH","山鹰转债","2024-04-30","108.585","108.895","108.546","108.801","0.002081510476628967","0.0068386666932438445","山鹰国际","1.85","1.82","1.84","0","-0.010752687904727054","17696","1923.1018","0.05267831585110103","0.23040561965022457","0","77.63713080168776","0.40140418478260886","0.4504968938524684","-0.04909270906985952","111.61435460254982","-0.025206028494882737","0.5504960288622166","112.16485063141204","-0.030917460606171288","148.94141847826089","22.46118","24.4379884518","0.007869312991095846","0.6223","15.3306","0.2774","82.25853083999999","82.25853083999999","0.7137432835171624","0.2970875871748064","1969","2024-11-20","0.5616438356164384","0.07010069862685339","1.3","AA+","7+","民营企业","安徽","轻工制造","造纸印刷","造纸","","","0/15 | 30","",""
"110048.SH","福能转债","2024-04-30","182.85","185.697","181.705","184.633","0.009050317799504937","0.051536586813300644","福能股份","10.12","9.87","9.99","0.012158054711246313","0.026721480170835532","55631","10231.6081","0.22565109099189729","0.23666676950681093","0.030560999999999998","179.35368043087973","0.0294352452452451","0.015119126144834792","0.014316119100410309","107.55977644532283","0.7165617678078455","80.62057707723652","188.18035352255936","-0.01921299834027157","187.57652452452453","11.3707749974","20.994203000949543","0.048735396621330355","1.1472","9.774","1.739","255.82278154000002","255.82278154000002","0.4378906818101239","0.08206541604531388","1951","2024-12-06","0.6054794520547945","-0.5828784956390745","1.3","AA+","5+","地方国有企业","福建","公用事业","电力","火电","","","公告不强赎","",""
"110058.SH","永鼎转债","2024-04-30","118.151","119.043","117.18","117.689","-0.00433160463955462","0.04223343979158822","永鼎股份","4.61","4.46","4.54","-0.00219780219780219","0.10462287152162641","25654","3029.1015","0.49416665445794783","0.5741249497436479","0","90.07936507936508","0.30650343612334807","0.2974185627120362","0.009084873411311867","106.17607778524273","0.10843235552592079","17.084923504482678","123.2610012897254","-0.04734513242295724","148.3393436123348","2.5985900632","3.0582546594794477","0.09904673865568771","2.2831","137.3583","1.509","63.235121230000004","63.76615414","0.6173934574448137","0.04796046900938987","1820","2025-04-15","0.9616438356164384","-0.068035762672392","1.3","AA-","8","民营企业","江苏","信息技术","通信设备","通信传输设备","","","0/15 | 30","",""
